"Season","round","upset","u_teamid","f_teamid","u_games","u_sd_score","u_sd_fgm","u_sd_fga","u_sd_fga3","u_sd_ftm","u_sd_fta","u_sd_ast","u_sd_to","u_sd_stl","u_sd_blk","u_sd_pf","u_win_rate","u_sd_dr","u_sd_or","u_mean_score","u_mean_fgm","u_mean_fga","u_mean_fgm3","u_mean_fga3","u_mean_ftm","u_mean_fta","u_mean_or","u_mean_dr","u_mean_ast","u_mean_to","u_mean_stl","u_mean_blk","u_mean_pf","u_losses","u_mean_opp_rank_inlosses","u_wins","u_mean_opp_rank_inwins","u_worst_rank","u_best_rank","u_last_rank","u_mean_rank","u_sd_rank","u_teamname","u_seed","f_teamname","f_seed","f_losses","f_mean_opp_rank_inlosses","f_wins","f_mean_opp_rank_inwins","f_worst_rank","f_best_rank","f_last_rank","f_mean_rank","f_sd_rank","f_games","f_sd_score","f_sd_fgm","f_sd_fga","f_sd_fga3","f_sd_ftm","f_sd_fta","f_sd_ast","f_sd_to","f_sd_stl","f_sd_blk","f_sd_pf","f_win_rate","f_sd_dr","f_sd_or","f_mean_score","f_mean_fgm","f_mean_fga","f_mean_fgm3","f_mean_fga3","f_mean_ftm","f_mean_fta","f_mean_or","f_mean_dr","f_mean_ast","f_mean_to","f_mean_stl","f_mean_blk","f_mean_pf","f_ConfAbbrev","u_ConfAbbrev"
2009,4,1,1277,1257,32,13.00709329,5.481640913,7.550835779,4.837688064,4.428645755,6.537423286,5.402265803,3.412353034,2.757504423,1.919498843,3.440596113,0.8125,4.317537381,3.763015049,71.90625,25.375,55.78125,5.15625,14.625,16,23.3125,13.96875,24.9375,15.90625,14.03125,6.40625,2.84375,19.03125,6,39.68285954,26,95.88670096,44.4,4,10.02222222,15.18647942,9.465240795,"Michigan St",2,"Louisville",1,5,47.15783947,28,89.46977536,60.72727273,2,4.511111111,16.24156685,11.90808482,33,12.62175551,5.672067391,8.05073872,5.862050526,5.009271707,7.248954993,5.184293003,3.747221193,3.14516223,2.697852681,3.914086836,0.848484848,5.273935337,3.93724446,73.93939394,26.78787879,59.42424242,8.060606061,22.36363636,12.3030303,19.12121212,12.57575758,25.42424242,16.57575758,13.66666667,9.272727273,6.181818182,17.15151515,"big_east","big_ten"
2009,5,1,1277,1163,32,13.00709329,5.481640913,7.550835779,4.837688064,4.428645755,6.537423286,5.402265803,3.412353034,2.757504423,1.919498843,3.440596113,0.8125,4.317537381,3.763015049,71.90625,25.375,55.78125,5.15625,14.625,16,23.3125,13.96875,24.9375,15.90625,14.03125,6.40625,2.84375,19.03125,6,39.68285954,26,95.88670096,44.4,4,10.02222222,15.18647942,9.465240795,"Michigan St",2,"Connecticut",1,4,12.80519381,27,107.0941276,18.42857143,1,4.244444444,4.301008986,3.125789733,31,13.2498732,4.659595257,10.68633939,5.735195997,6.295074026,7.742495499,4.602009846,4.928739506,2.508908858,3.224903099,5.539884708,0.870967742,5.488600111,5.696254193,77.32258065,27.38709677,58.25806452,4.741935484,13.67741935,17.80645161,26.29032258,14.22580645,28.51612903,15.38709677,12.67741935,5.806451613,8,12.90322581,"big_east","big_ten"
2009,6,0,1277,1314,32,13.00709329,5.481640913,7.550835779,4.837688064,4.428645755,6.537423286,5.402265803,3.412353034,2.757504423,1.919498843,3.440596113,0.8125,4.317537381,3.763015049,71.90625,25.375,55.78125,5.15625,14.625,16,23.3125,13.96875,24.9375,15.90625,14.03125,6.40625,2.84375,19.03125,6,39.68285954,26,95.88670096,44.4,4,10.02222222,15.18647942,9.465240795,"Michigan St",2,"North Carolina",1,4,40.58935779,27,94.34419591,7.571428571,1,2.377777778,2.799554906,1.667850579,31,11.60079715,5.25704852,5.706626972,4.802553084,5.333803743,6.475263103,5.33178741,3.425395354,3.734466034,2.532371068,4.232744858,0.870967742,5.659134779,4.126494516,89.38709677,31.35483871,65.96774194,6.806451613,18.25806452,19.87096774,25.93548387,15.19354839,27.32258065,18.19354839,13,8.290322581,5.290322581,15.87096774,"acc","big_ten"
2010,2,1,1277,1268,32,12.80813753,5.543722838,7.890825113,4.850070668,5.710682548,8.163093085,4.645063283,4.497198949,3.284709198,2.1755144,3.365952628,0.75,4.435923732,2.850968992,72.625,26.90625,56.84375,4.78125,14.34375,14.03125,20.59375,13.53125,25.5,16.6875,14.03125,6.71875,3.09375,17.65625,8,31.39108586,24,134.7402542,60,2,23.17307692,19.15370928,12.20844461,"Michigan St",5,"Maryland",4,8,34.25360949,22,125.9573049,97,13.33333333,17.57692308,42.24278446,21.53945007,30,13.14621575,5.217565381,7.542675522,4.360744427,5.456620991,6.90293957,4.985035076,3.919300899,3.685947218,2.189053225,3.343375677,0.733333333,4.987455528,3.910051885,79.26666667,29.13333333,61.73333333,5.866666667,15.13333333,15.13333333,20.93333333,12.56666667,25.76666667,16.33333333,11.86666667,8,4.633333333,16.83333333,"acc","big_ten"
2011,1,0,1277,1417,32,12.1595575,4.313800061,5.945654417,5.003929907,6.507749723,8.491397449,3.924694358,4.200134406,3.105016752,2.416133608,3.502159472,0.5625,6,3.444841866,68.125,23.8125,55.4375,6.3125,18.15625,14.1875,20.34375,11.9375,25.25,14.875,13.3125,6.3125,4.96875,18.84375,14,37.98707517,18,110.8795101,66.46153846,2,46.73469388,32.82927698,16.76648185,"Michigan St",10,"UCLA",7,10,56.23044803,22,135.1518489,127,19,44.53061224,62.06381394,24.31304495,32,8.81159198,4.079724651,6.535264143,3.495965417,5.6866248,8.199134494,3.908221277,4.772970773,3.004700618,3.571702178,4.550788659,0.6875,3.998865767,3.604992059,69.96875,24.53125,53.75,5.1875,15.8125,15.71875,23,11.8125,25.40625,14.625,14.84375,5.4375,5.78125,17.5,"pac_ten","big_ten"
2013,3,0,1277,1181,32,8.643476003,3.367300058,7.246523082,4.087253988,5.672425521,7.070426254,3.946083195,3.742600226,3.397698462,2.455244551,3.360107525,0.75,4.200134406,4.081700903,67.5,24.375,52.9375,4.96875,14.4375,13.78125,19.40625,11.28125,25.1875,13.09375,13.15625,8.0625,3.8125,16,8,15.8476771,24,113.7482449,34,6.1875,11.18032787,17.89473931,7.84510886,"Michigan St",3,"Duke",2,5,43.36817392,27,92.80029648,11,1,4.770491803,3.729950311,2.56921086,32,9.102407959,3.848832039,6.964700744,4.706614255,6.05410751,6.766184301,4.05953676,3.717737562,2.527071172,2.043626994,3.343114011,0.84375,4.281312544,3.570573054,78.28125,27.34375,57.40625,7.75,19.09375,15.84375,21.65625,9.65625,24.15625,14.6875,10.71875,6.53125,3.78125,17.71875,"acc","big_ten"
2014,3,1,1277,1438,34,13.9782107,5.615502479,7.668080936,6.02579127,6.484865144,8.853380876,5.320059239,3.295462229,3.152114985,2.095747328,4.791183228,0.764705882,6.035249989,3.320653244,75.94117647,27.26470588,57.44117647,8.058823529,20.58823529,13.35294118,19.26470588,11.05882353,26,17,11.44117647,6.941176471,4.823529412,18.88235294,8,35.80619504,26,105.8020903,17.38095238,4,12.09230769,9.673992583,4.592913946,"Michigan St",4,"Virginia",1,6,42.82365797,28,111.1748382,55,7.184615385,7.184615385,29.71115776,15.14404199,34,9.667004727,4.341073575,5.468838967,4.494897087,5.978347741,8.482129689,4.077786439,3.282454844,2.909968116,1.992186162,3.837148377,0.823529412,4.676714419,2.947702208,65.94117647,23.05882353,50.97058824,5.5,15.08823529,14.32352941,21.58823529,10.91176471,24.64705882,13.08823529,10.20588235,5.323529412,3.970588235,16.05882353,"acc","big_ten"
2015,3,1,1277,1328,34,9.5814363,4.222953153,5.815646729,4.863282343,4.683189492,6.295458567,4.952897566,2.933760705,2.383282537,2.439463136,4.293696412,0.676470588,4.746797401,4.426061209,71.88235294,26.5,56.23529412,7.529411765,19.5,11.35294118,17.94117647,11.47058824,26.20588235,17.11764706,11.61764706,5.323529412,4.558823529,18.55882353,11,45.59922212,23,120.0768438,33.09302326,17.125,20.19354839,26.40939865,4.750147319,"Michigan St",7,"Oklahoma",3,10,42.32332193,22,95.06790796,38.7,13.71428571,14.61290323,19.90116208,6.274004086,32,10.24517983,5.5120835,8.238139079,6.093938686,5.130160659,6.56358478,3.910284207,4.248339334,2.26273279,2.776449055,3.617692858,0.6875,5.247119025,3.431207584,71.9375,25.5625,58.5625,6.75,19.65625,14.0625,19.125,10.96875,27.125,12.5,12.125,6.90625,5.03125,16.40625,"big_twelve","big_ten"
2015,2,1,1277,1438,34,9.5814363,4.222953153,5.815646729,4.863282343,4.683189492,6.295458567,4.952897566,2.933760705,2.383282537,2.439463136,4.293696412,0.676470588,4.746797401,4.426061209,71.88235294,26.5,56.23529412,7.529411765,19.5,11.35294118,17.94117647,11.47058824,26.20588235,17.11764706,11.61764706,5.323529412,4.558823529,18.55882353,11,45.59922212,23,120.0768438,33.09302326,17.125,20.19354839,26.40939865,4.750147319,"Michigan St",7,"Virginia",2,3,8.795957355,29,106.2082234,9.032258065,1.847457627,5.161290323,4.031320798,2.26841625,32,10.44682194,3.916337781,5.785131108,4.343956685,5.554622457,7.387257446,3.324972714,3.959472106,2.576060696,2.517479218,4.586093988,0.90625,4.496302244,3.530826231,65.34375,23.78125,51.375,5.0625,14.03125,12.71875,17.59375,10.28125,25.90625,12.90625,9.5,5.59375,4.28125,14.25,"acc","big_ten"
2015,5,0,1277,1181,34,9.5814363,4.222953153,5.815646729,4.863282343,4.683189492,6.295458567,4.952897566,2.933760705,2.383282537,2.439463136,4.293696412,0.676470588,4.746797401,4.426061209,71.88235294,26.5,56.23529412,7.529411765,19.5,11.35294118,17.94117647,11.47058824,26.20588235,17.11764706,11.61764706,5.323529412,4.558823529,18.55882353,11,45.59922212,23,120.0768438,33.09302326,17.125,20.19354839,26.40939865,4.750147319,"Michigan St",7,"Duke",1,4,33.08434421,29,100.1799305,6.4375,2.608695652,4.661290323,4.194402974,1.122567355,33,11.56216728,5.123105711,6.085252914,4.695863751,5.294186348,6.613232832,4.437913446,3.259891707,2.518116179,2.046800904,2.586020108,0.878787879,3.477198454,3.734310613,80.60606061,28.60606061,56.96969697,7.575757576,19.63636364,15.81818182,22.87878788,12.15151515,25.18181818,15.51515152,11.24242424,7.181818182,3.757575758,16,"acc","big_ten"
2015,4,1,1277,1257,34,9.5814363,4.222953153,5.815646729,4.863282343,4.683189492,6.295458567,4.952897566,2.933760705,2.383282537,2.439463136,4.293696412,0.676470588,4.746797401,4.426061209,71.88235294,26.5,56.23529412,7.529411765,19.5,11.35294118,17.94117647,11.47058824,26.20588235,17.11764706,11.61764706,5.323529412,4.558823529,18.55882353,11,45.59922212,23,120.0768438,33.09302326,17.125,20.19354839,26.40939865,4.750147319,"Michigan St",7,"Louisville",4,8,18.46454993,24,127.1920603,16.08064516,3.8125,16.08064516,9.616750565,3.773297006,32,13.54737059,5.685206468,8.440911795,5.321043889,5.890122952,8.95547904,4.768427752,3.306274582,3.864123654,2.747432819,4.21391225,0.75,4.414053802,6.331484945,69.21875,24.46875,57.09375,5.65625,18.59375,14.625,22.15625,12.90625,25.25,11.6875,11.8125,8.3125,5.5,17.71875,"acc","big_ten"
2017,2,0,1277,1242,33,10.71877071,4.130907157,5.297047491,4.662064831,6.499125815,8.670854175,5.382174563,3.235105731,2.463367983,2.50945183,3.468472723,0.575757576,4.954528079,3.42893216,71.72727273,25.75757576,55.06060606,7.848484848,20.87878788,12.36363636,18.60606061,9.484848485,27.21212121,16.96969697,14.18181818,4.454545455,4.787878788,20.3030303,14,42.9934549,19,116.8704188,73.02222222,13.26315789,46.23611111,47.263139,12.95498009,"Michigan St",9,"Kansas",1,4,31.60356538,28,78.10728179,8.785714286,4.391304348,6.04,5.67412679,1.123643502,32,9.176528175,4.398955155,4.509734096,4.158042149,6.987315697,8.026606462,3.961381113,3.420614687,2.601953361,2.468348017,4.640286421,0.875,4.291307794,2.799589544,82.71875,29.5625,60.71875,8.71875,21.53125,14.875,22.34375,12.03125,26.8125,16.28125,13.09375,6.9375,4.6875,18.125,"big_twelve","big_ten"
2017,1,1,1277,1274,33,10.71877071,4.130907157,5.297047491,4.662064831,6.499125815,8.670854175,5.382174563,3.235105731,2.463367983,2.50945183,3.468472723,0.575757576,4.954528079,3.42893216,71.72727273,25.75757576,55.06060606,7.848484848,20.87878788,12.36363636,18.60606061,9.484848485,27.21212121,16.96969697,14.18181818,4.454545455,4.787878788,20.3030303,14,42.9934549,19,116.8704188,73.02222222,13.26315789,46.23611111,47.263139,12.95498009,"Michigan St",9,"Miami FL",8,11,25.11718052,21,129.9934347,47.88135593,13.05555556,34.13888889,32.93271798,8.380200268,32,11.31869706,4.852668039,7.209984117,4.251067228,5.690877675,6.725013491,4.245372243,3.879095131,2.09068595,2.524077602,3.671489985,0.65625,5.076729802,3.834794018,69.375,24.75,54.625,6.40625,17.84375,13.46875,18.75,11.0625,24.96875,11.90625,12.71875,6.375,3.875,15.5625,"acc","big_ten"
2009,1,0,1278,1400,31,11.24306238,5.004514091,5.927156384,4.709404912,5.729568656,7.026983323,5.284792546,3.274863537,2.415897171,3.436990431,4.300287562,0.677419355,4.350750769,3.87242804,66.16129032,23.61290323,53.25806452,5.741935484,17.38709677,13.19354839,18.38709677,11.93548387,21.93548387,14.06451613,14.48387097,8.35483871,6.290322581,17.67741935,10,34.99866779,21,131.2655528,145,12,40.61904762,40.36757465,21.67372133,"Minnesota",10,"Texas",7,11,41.85751905,22,120.981558,35.2,5,33.54761905,20.52538143,8.906262557,33,9.369720736,3.189411934,6.48687486,4.540224264,6.03368072,8.315852878,2.941989638,3.98529494,2.610439415,1.905434811,3.530709432,0.666666667,4.972842916,3.814098646,72.33333333,26.21212121,59.27272727,4.606060606,14.36363636,15.3030303,22.81818182,14.21212121,24.66666667,12.96969697,12.51515152,6.242424242,5.545454545,19.18181818,"big_twelve","big_ten"
2010,1,0,1278,1462,34,12.57551167,5.604699454,7.785962504,4.805392841,6.271060772,8.726432483,5.298992606,3.360274371,4.086083508,3.04745591,5.269983612,0.617647059,5.081247198,3.497006614,72.91176471,26.26470588,55.5,7.029411765,17.38235294,13.35294118,19.02941176,10.79411765,24.38235294,16.73529412,12.73529412,7.970588235,5.529411765,16.5,13,53.71588595,21,136.6482804,68.22222222,16,44.77083333,44.7811546,14.12009495,"Minnesota",11,"Xavier",6,8,35.48011734,24,133.5346628,107.5,18.75,23.02040816,36.80367503,17.9672484,32,12.06563869,5.339199982,8.879513845,3.110855084,6.936346533,8.015861292,5.526694748,4.037999944,2.599433871,2.620483826,4.688588583,0.75,5.399279372,4.772231506,80.03125,27.59375,59.15625,6.96875,18.75,17.875,25.0625,12.5,27.59375,14.3125,13.21875,6.78125,3.8125,18.78125,"a_ten","big_ten"
2013,2,0,1278,1196,32,13.27849948,5.203906721,7.385619746,4.111353282,4.89228738,5.656052282,4.681703405,3.987379283,3.893232341,2.542977363,4.063880039,0.625,4.613706788,4.868326698,68.4375,23.875,53.96875,5.21875,16,15.46875,22.59375,14.90625,23.9375,14.78125,13.8125,7.5625,5.71875,17.53125,12,42.5709094,20,110.1434033,35.87931034,5.952380952,35.87931034,18.14210439,8.172354186,"Minnesota",11,"Florida",3,7,42.14663116,26,122.5989905,13.3125,1,8.213114754,6.451545233,2.961815601,33,8.770754606,3.998105612,5.562829834,6.138706062,4.706740814,6.45541234,4.863477058,3.407322774,3.477470781,2.25672396,3.285931905,0.787878788,4.981975086,3.64940842,71.63636364,26.21212121,54.51515152,8.393939394,22.06060606,10.81818182,15.87878788,10.54545455,24.51515152,14.81818182,11.12121212,6.96969697,3.303030303,14.12121212,"sec","big_ten"
2013,1,1,1278,1417,32,13.27849948,5.203906721,7.385619746,4.111353282,4.89228738,5.656052282,4.681703405,3.987379283,3.893232341,2.542977363,4.063880039,0.625,4.613706788,4.868326698,68.4375,23.875,53.96875,5.21875,16,15.46875,22.59375,14.90625,23.9375,14.78125,13.8125,7.5625,5.71875,17.53125,12,42.5709094,20,110.1434033,35.87931034,5.952380952,35.87931034,18.14210439,8.172354186,"Minnesota",11,"UCLA",6,9,77.09332352,25,103.3448169,80.91666667,4,34.26666667,40.58035818,16.57473332,34,11.67049848,4.809842108,7.021484727,5.15948843,5.41734193,7.716512378,5.455785658,3.064371768,2.599190879,2.18424924,3.127276355,0.735294118,4.980174599,3.288829471,74.73529412,27.67647059,60.82352941,4.911764706,14.47058824,14.47058824,20.02941176,10.82352941,25.47058824,16.14705882,11.05882353,8.176470588,3.676470588,14.91176471,"pac_twelve","big_ten"
2013,1,1,1279,1458,34,11.189185,3.914072604,8.947460031,4.997057958,7.318389408,8.82494641,4.061031717,3.180264454,3.508583821,2.311137106,4.270697739,0.764705882,4.125914796,4.594909219,77.88235294,27.20588235,62.05882353,6.794117647,20.61764706,16.67647059,24.38235294,13.08823529,25.64705882,12.58823529,11.35294118,8.411764706,5.147058824,16.94117647,8,84.65155277,26,149.4766723,73,6,34.59322034,38.33584068,12.39640339,"Mississippi",12,"Wisconsin",5,11,31.67671426,23,124.9317563,60.89285714,12,19.29508197,30.96659446,14.66941345,34,13.44626859,4.985183037,6.246282317,4.833410166,5.929472597,8.561042218,3.757938715,3.165235627,3.235415652,2.431228792,4.188623077,0.676470588,5.47982851,4.287048854,65.52941176,23.76470588,55.88235294,7.411764706,22.17647059,10.58823529,16.73529412,11.5,25.17647059,13.38235294,9.735294118,5.676470588,4.294117647,13.97058824,"big_ten","sec"
2015,1,0,1279,1462,32,9.64114168,3.722208848,7.109455312,5.551808772,6.254595085,7.591312416,3.166737407,4.425799545,2.434422168,1.925005237,4.599701954,0.625,4.732246108,4.36155769,72.625,24.625,57.8125,6.46875,19.125,16.90625,21.71875,12.40625,25.15625,12.8125,11.34375,6.59375,3.6875,19.5625,12,68.71259133,20,136.8456218,95.88235294,34.57407407,49.16949153,59.10721718,20.0279582,"Mississippi",11,"Xavier",6,13,62.91421467,21,95.63667316,50.46153846,28.47058824,30.25423729,34.95655326,5.628283799,34,11.02116745,4.883399798,8.224133002,4.32389621,5.644946315,7.171007681,3.741776485,3.324542776,2.832363261,2.090850964,4.235071295,0.617647059,3.988396718,4.104690591,73.55882353,26.02941176,55,6.294117647,18.02941176,15.20588235,20.97058824,10,24.82352941,16.38235294,12.08823529,6.088235294,2.852941176,18.05882353,"big_east","sec"
2005,1,1,1280,1390,32,13.20786056,5.517932642,8.758348552,5.747369665,5.880531027,7.587061886,4.725424541,2.937521448,3.078934671,2.268072579,3.242236385,0.6875,5.174281156,4.529473373,72.4375,25.5625,57.46875,5.8125,17.5,15.5,23.28125,14.5,26.46875,14.15625,15.125,6.9375,3.21875,15.4375,10,48.63324961,22,142.3206424,58.5,12,36.91666667,30.20999672,10.14842367,"Mississippi St",9,"Stanford",8,12,61.39197943,18,114.7349538,215.6666667,14,41.75,78.33619287,46.36462189,30,11.22911855,4.417832204,6.623278349,4.141880299,7.279399369,8.700706802,3.413293822,3.685323486,2.273283109,2.006884702,4.437173171,0.6,5.180533856,3.352130906,70.1,25,57.16666667,4,11.5,16.1,21.76666667,12.26666667,23.7,12.26666667,14.06666667,6.733333333,2.8,18.03333333,"pac_ten","sec"
2005,2,0,1280,1181,32,13.20786056,5.517932642,8.758348552,5.747369665,5.880531027,7.587061886,4.725424541,2.937521448,3.078934671,2.268072579,3.242236385,0.6875,5.174281156,4.529473373,72.4375,25.5625,57.46875,5.8125,17.5,15.5,23.28125,14.5,26.46875,14.15625,15.125,6.9375,3.21875,15.4375,10,48.63324961,22,142.3206424,58.5,12,36.91666667,30.20999672,10.14842367,"Mississippi St",9,"Duke",1,5,39.38758429,25,83.75062345,22,1,4.205128205,5.305478806,3.198769087,30,12.29993926,4.980882994,7.432841074,5.41485823,5.13898778,6.738208091,3.418005064,3.519404338,3.829858495,4.032055464,4.438727166,0.833333333,3.638238806,4.953229528,79.76666667,26.53333333,59.16666667,8.966666667,23.3,17.73333333,24.9,13.5,24.93333333,13.2,13.6,8.766666667,6.866666667,18.43333333,"acc","sec"
2008,2,0,1280,1272,32,11.67671898,4.581585688,5.972298282,3.593088123,4.963983182,6.348021663,4.255807228,4.926782468,3.02676235,3.036737426,3.918010522,0.6875,5.03285576,3.607647567,73.09375,26.09375,56.59375,6.96875,20.84375,13.9375,21.65625,12.21875,28.65625,13.21875,15.28125,6,7.9375,16.5625,10,50.06208228,22,143.4661898,113,25,37.71428571,54.70206813,24.0123419,"Mississippi St",8,"Memphis",1,1,8.658283812,33,135.124307,15,1,2.8,3.41787837,2.84938981,34,12.36495681,5.303279852,7.718764321,6.163040317,6.34741375,9.626769347,5.776049264,4.147137836,3.415911181,2.927069556,4.186494711,0.970588235,4.983126609,4.662972819,79.67647059,28.76470588,61.76470588,7.941176471,22.67647059,14.20588235,23.85294118,14.11764706,26.67647059,16.02941176,12.20588235,8.705882353,6.088235294,17.44117647,"cusa","sec"
2009,1,0,1280,1449,34,10.19056395,4.499950485,7.950380881,6.393512755,6.963170237,8.856148855,3.40454242,3.378789877,2.621214697,3.583483602,4.729397575,0.647058824,4.72223096,4.226750394,74.02941176,24.58823529,57.05882353,8.235294118,22.82352941,16.61764706,23.58823529,11.20588235,26.94117647,12.5,14.08823529,6.911764706,7.352941176,16.76470588,12,84.45245275,22,132.0992365,137,17,56.82926829,81.91281968,24.83833204,"Mississippi St",13,"Washington",4,8,44.74385402,25,117.5537775,82.2,14,17.26666667,35.05407639,17.95332048,33,9.791384587,4.769298913,7.046517515,3.993128568,7.739729265,9.283518305,4.460686861,2.891340258,3.041692611,1.911389309,4.279974511,0.757575758,4.750797381,4.40707936,78.93939394,27.93939394,60.81818182,4.242424242,12.48484848,18.81818182,26.93939394,15.12121212,25.84848485,13.09090909,14.87878788,7.575757576,2.818181818,19.45454545,"pac_ten","sec"
2003,2,0,1281,1266,31,11.62958778,4.107690139,6.843095571,4.207009001,5.588582831,7.681565701,4.389136148,3.630219638,3.05716152,2.087855307,3.862140473,0.677419355,4.346299872,4.081429225,71.77419355,26.16129032,59.19354839,7.483870968,20.96774194,11.96774194,18.16129032,13.48387097,25.90322581,13.74193548,13.61290323,5.709677419,4.322580645,16.87096774,10,37.18064119,21,112.8879067,45,8,22.85294118,23.04924139,7.0676215,"Missouri",6,"Marquette",3,5,50.11737638,23,117.0479662,54,6,12.82352941,21.52454051,13.12905059,28,12.15437518,5.418467344,7.270564704,4.239365781,6.452410238,8.102762609,4.807814406,4.366781775,2.509242176,1.28277147,4.227023169,0.821428571,3.599676646,3.5521437,78.39285714,27.21428571,56.25,5.785714286,15.25,18.17857143,23.60714286,13.10714286,24.07142857,16.32142857,13.57142857,6,3.642857143,18.64285714,"cusa","big_twelve"
2009,3,1,1281,1272,34,13.75492134,5.188084525,6.673703951,4.888507385,6.755733025,8.241724635,4.542922646,3.374434659,3.368222051,1.760377937,4.205081384,0.823529412,5.086769389,3.66378918,81.11764706,29.41176471,62.35294118,7.058823529,19.73529412,15.23529412,22.79411765,13.02941176,23.94117647,18.29411765,12.35294118,10.55882353,3.852941176,19.88235294,6,40.32141928,28,132.1219909,68.2,6,9.888888889,19.99835303,11.68864217,"Missouri",3,"Memphis",2,3,20.27441544,31,127.6871058,50,2,4.222222222,14.10421754,9.88761428,34,13.1953646,5.597618541,8.956868325,4.841608872,6.742263012,8.601340939,4.46854724,3.628098897,3.696604406,3.128273686,3.341522916,0.911764706,4.164295225,4.007679793,74.05882353,26,58.67647059,5.823529412,18.20588235,16.23529412,23.32352941,13.61764706,25.85294118,13.82352941,12.44117647,8.823529412,6.176470588,17.47058824,"cusa","big_twelve"
2009,4,0,1281,1163,34,13.75492134,5.188084525,6.673703951,4.888507385,6.755733025,8.241724635,4.542922646,3.374434659,3.368222051,1.760377937,4.205081384,0.823529412,5.086769389,3.66378918,81.11764706,29.41176471,62.35294118,7.058823529,19.73529412,15.23529412,22.79411765,13.02941176,23.94117647,18.29411765,12.35294118,10.55882353,3.852941176,19.88235294,6,40.32141928,28,132.1219909,68.2,6,9.888888889,19.99835303,11.68864217,"Missouri",3,"Connecticut",1,4,12.80519381,27,107.0941276,18.42857143,1,4.244444444,4.301008986,3.125789733,31,13.2498732,4.659595257,10.68633939,5.735195997,6.295074026,7.742495499,4.602009846,4.928739506,2.508908858,3.224903099,5.539884708,0.870967742,5.488600111,5.696254193,77.32258065,27.38709677,58.25806452,4.741935484,13.67741935,17.80645161,26.29032258,14.22580645,28.51612903,15.38709677,12.67741935,5.806451613,8,12.90322581,"big_east","big_twelve"
2010,2,0,1281,1452,32,15.0138377,6.157869342,6.907146253,5.731826118,6.641754529,8.533555682,6.164414003,4.318004318,4.317537381,2.431107208,3.936875911,0.6875,5.458697558,4.284137095,77.5625,27.375,62.03125,7.6875,20.71875,15.125,20.78125,12.96875,22.40625,15.25,13,10.9375,4.65625,19.28125,10,50.42234151,22,148.372052,89.77777778,14.66666667,32.24489796,36.66679037,18.58598225,"Missouri",10,"West Virginia",2,6,22.12506356,27,86.09599046,13,2,5.615384615,7.964282654,2.649373231,33,10.11337249,3.735578329,7.305949215,5.638409941,7.040601946,9.42082236,2.941989638,3.466561042,3.334848141,1.887458609,4.621056878,0.818181818,5.873831283,4.387698023,72.96969697,25.27272727,58.24242424,6.939393939,20.66666667,15.48484848,22.24242424,15.57575758,22.75757576,15.6969697,11.72727273,5.606060606,4,18.33333333,"big_east","big_twelve"
2010,1,1,1281,1155,32,15.0138377,6.157869342,6.907146253,5.731826118,6.641754529,8.533555682,6.164414003,4.318004318,4.317537381,2.431107208,3.936875911,0.6875,5.458697558,4.284137095,77.5625,27.375,62.03125,7.6875,20.71875,15.125,20.78125,12.96875,22.40625,15.25,13,10.9375,4.65625,19.28125,10,50.42234151,22,148.372052,89.77777778,14.66666667,32.24489796,36.66679037,18.58598225,"Missouri",10,"Clemson",7,10,41.28341209,21,129.8046857,38.38095238,12,31.32653061,25.14685292,5.376453186,31,12.8223595,6.297294179,7.689120928,5.201116505,5.541825327,7.956332434,4.906436413,2.805907746,4.332423395,2.64697027,5.697197953,0.677419355,5.423366411,4.393054146,73.29032258,26.5483871,58.5483871,6.580645161,19.58064516,13.61290323,20.64516129,12.96774194,23.70967742,14.16129032,14.83870968,9.64516129,4.838709677,17.48387097,"acc","big_twelve"
2011,1,0,1281,1153,32,12.50060482,5.928335457,7.516044666,4.515207279,6.01074307,7.330889133,5.065597917,3.519387548,3.428856435,2.086583486,3.941993724,0.6875,5.829568678,3.637700222,80.84375,28.875,62.65625,7.09375,19.5,16,21.75,12.15625,22.375,16.21875,12.53125,9.71875,4.96875,20.59375,10,33.20075195,22,146.7024131,56,8,34.10204082,23.58335481,8.717277968,"Missouri",11,"Cincinnati",6,8,19.24578051,25,154.7253768,81.625,17.66666667,22.44,36.66686503,17.3126071,33,12.91676442,5.000757518,6.657190234,5.676072853,6.204989439,7.861851698,4.658813739,3.092635436,2.828761909,1.84995905,3.703755261,0.757575758,5.15443322,3.75302908,68.96969697,24.15151515,55.45454545,6.424242424,18.96969697,14.24242424,21.39393939,13.09090909,22.54545455,14.27272727,11.57575758,7.575757576,3.787878788,17.3030303,"big_east","big_twelve"
